Code commune,Nom Commune,KML
97301,REGINA,"<Polygon> <outerBoundaryIs> <LinearRing> <coordinates>-52.501078590007516,3.49466089258716 -52.513469338803908,3.487405864105075 -52.548267729524945,3.478847962379686 -52.553425995045238,3.474145788964619 -52.553165502695215,3.463429482713372 -52.546348192625089,3.455120484567821 -52.543757549737926,3.444760632947879 -52.552572034089579,3.413681245755562 -52.551930605332409,3.366971686765222 -52.555928496105665,3.357125776589202 -52.558426048739953,3.354535295080431 -52.561672171824796,3.353010764136408 -52.606464265774981,3.340114344329723 -52.609954291682172,3.339285654253872 -52.63131837191991,3.340525380202555 -52.637485241761027,3.336933924190949 -52.639108598529809,3.33372083488859 -52.640323604486227,3.322993447969798 -52.634656604068873,3.302158013440602 -52.633220545219054,3.298859566935223 -52.619213109619132,3.278010395264229 -52.609214696287836,3.276850940292474 -52.605668636554668,3.270625710285142 -52.612061348607384,3.262042235631905 -52.626287508479763,3.251384226975208 -52.634384376716881,3.239641876339031 -52.65071213804368,3.2325977050671 -52.663684244936128,3.220386185251901 -52.666082178638952,3.217750678229878 -52.672780431837737,3.209447076012026 -52.681817814300103,3.190125097739787 -52.692257567003338,3.192314410887922 -52.700958501082646,3.198476383308953 -52.71160208634646,3.198784149413429 -52.724809894394831,3.193851616324357 -52.746098757187177,3.206330767646112 -52.760162872577844,3.207816707682213 -52.763341371490235,3.20941177436717 -52.765415561676335,3.212319938759205 -52.773351080314526,3.228266483512138 -52.761055377989905,3.245469180810718 -52.758257274830598,3.255809948052451 -52.788117764657137,3.286203652990602 -52.80732558683728,3.295735898607287 -52.82134658683448,3.297735743139871 -52.847627130064126,3.27354410739572 -52.857986148465365,3.270776027658897 -52.879108030006215,3.274552300787877 -52.903856124623054,3.273962858140991 -52.933501561069171,3.294042084459181 -52.954889146192315,3.295727130386337 -52.978520586473259,3.303980449169304 -52.99993956575323,3.303512406744728 -53.017185700521743,3.29938162062941 -53.033848753404428,3.305061641763204 -53.047080250755805,3.299944109646059 -53.061300817172928,3.299082814160299 -53.068437554738935,3.291889283732357 -53.072925331848815,3.278309236720089 -53.066092236786574,3.258035119824584 -53.080322052557136,3.213568887009274 -53.087114353608825,3.20529146565712 -53.097441698382433,3.205975456509423 -53.101060951528332,3.212034472509838 -53.100890744879635,3.229917810147533 -53.111309733643417,3.248692100958545 -53.111618244696686,3.262930832317521 -53.135568476525471,3.269732903027997 -53.144629543452638,3.275409120050869 -53.169594727613521,3.314681415067078 -53.169818420473597,3.318260969655308 -53.153875869108539,3.35002853901933 -53.161626004054881,3.384862763284248 -53.159146100098994,3.402407028439283 -53.155300031926359,3.408373421422291 -53.125412431122285,3.427923017170071 -53.122457647185499,3.434303354844698 -53.126734753866195,3.444093984897412 -53.126307534407928,3.45830701534187 -53.140477130154196,3.474150440879237 -53.141311352097617,3.481019448231414 -53.130827209797822,3.499802813339078 -53.126412451531657,3.516990301296026 -53.107292922157477,3.533000017829059 -53.0995370462769,3.545042053050446 -53.097561643768437,3.562793854190541 -53.102135036895376,3.583613569306537 -53.088205793141555,3.599449164096403 -53.086638408140615,3.60267135072724 -53.088966522790486,3.609464786316866 -53.0983907502387,3.614605344402158 -53.105408930001026,3.614326844081608 -53.121954009789789,3.601396047228763 -53.131834723930908,3.605549691839362 -53.134647322000106,3.60775803969271 -53.136085723400846,3.611045454508723 -53.127653501966186,3.637635999048364 -53.133665782133896,3.687544375109401 -53.137532353913166,3.697570182387901 -53.172179416067301,3.738357559896066 -53.180606364801847,3.757972302925379 -53.205485130148283,3.770457419822526 -53.228038925061043,3.802645757578875 -53.226526646353072,3.80952015027942 -53.223272546723486,3.81100212684256 -53.205652653125711,3.811689472278376 -53.199234605386081,3.814788684269073 -53.192515876032182,3.827091671447846 -53.161828957606275,3.857193327569315 -53.141067956155666,3.862209317270932 -53.134293171355758,3.87053477418017 -53.132492528655085,3.888295154671203 -53.139147295201383,3.896595608811886 -53.154883475671561,3.904529074064607 -53.151200651855866,3.914591615391032 -53.112985506845774,3.934407052274443 -53.098920384070126,3.950607701059012 -53.078065625041233,3.95541586404297 -53.06041036707132,3.972809826444838 -53.044102837434487,3.967516215595851 -53.032658644850905,3.985066367139007 -52.992661087310175,4.000851332291928 -52.982522853772885,4.015514127247953 -52.980692655431454,4.029379167051501 -52.976628028376538,4.035157552279824 -52.96285199771507,4.034955951765498 -52.952658593101916,4.038208433974776 -52.94972806984002,4.040177530693907 -52.947637125219188,4.043084934868554 -52.939202085181989,4.058864876776109 -52.941132868026912,4.083046727363798 -52.916165003492431,4.09495161328806 -52.918592071068694,4.108300518908579 -52.910264583837971,4.127968452021652 -52.901797670036146,4.134598430590229 -52.891338022514844,4.136413807301998 -52.879815398241718,4.14956120795389 -52.862753383872594,4.15479186025647 -52.861659944896338,4.168520321738761 -52.843729115233288,4.179919615398528 -52.836745709051129,4.178281312668846 -52.821095449859946,4.159636515846072 -52.810784236923709,4.159832129465655 -52.775847002468026,4.142269864932522 -52.737116267090542,4.143956566067115 -52.732843901661347,4.138205744281125 -52.713353262723146,4.129069774457881 -52.696581069004672,4.110649323690548 -52.692563615170492,4.09741905053563 -52.685656522477068,4.097560265782338 -52.669280025761061,4.104313643763117 -52.655466242803058,4.100571489109694 -52.631170897188085,4.106363966271578 -52.617761297283366,4.102140980984132 -52.615018298800997,4.104063713691695 -52.612551454720389,4.117923008442459 -52.593267584974896,4.126317982429356 -52.591016505005818,4.140140767868422 -52.580100538240764,4.149269387547704 -52.565666376595978,4.17397781392064 -52.550248575768023,4.188984548639884 -52.548552326941909,4.192107934123257 -52.551760867990247,4.20219413271653 -52.550993161338376,4.205704549898578 -52.549278978702326,4.208873201405296 -52.541068756709151,4.215853065536225 -52.537693236276233,4.217062556687795 -52.527525994627055,4.213745543900233 -52.520810180145297,4.215793547409066 -52.51255363638338,4.231618038103366 -52.503285634384753,4.236944774319095 -52.438687260912729,4.236841718252166 -52.429129817055568,4.246898319206182 -52.412691474101528,4.253105738396628 -52.402113199692884,4.26191596955791 -52.393864099134426,4.273561760134209 -52.379486412622569,4.284015756732763 -52.372586909375229,4.284869297973326 -52.366562086054365,4.281108651702217 -52.359733049158358,4.281066564208942 -52.343621904271295,4.295023320492754 -52.341248069354421,4.297686537740144 -52.334483690208558,4.314195333329854 -52.332156623420026,4.32820914362182 -52.325124799186014,4.336189604536504 -52.320318421494179,4.349402855084304 -52.306876666118846,4.360668568537102 -52.305729173842735,4.364044145668394 -52.305738250847966,4.374499512759666 -52.314901460836836,4.379403627016076 -52.313446509620114,4.382128555331875 -52.30298622602389,4.38270763245023 -52.290809200159629,4.375312288500738 -52.281479649183126,4.357257346217692 -52.262996973008867,4.372040393571655 -52.260887954808055,4.382490467212027 -52.260461396222389,4.386045716869582 -52.240282440110036,4.405606971641916 -52.226358764397112,4.404698478366942 -52.214541558649117,4.396930349978376 -52.20792867134957,4.39770991553274 -52.207506354519012,4.415212247643627 -52.186248035885555,4.443167997231158 -52.184576868105459,4.446309247236435 -52.183254276804902,4.453293996725537 -52.190140784852183,4.465393898345894 -52.192341333531445,4.483109110948076 -52.194058699541245,4.486217717684556 -52.20408620531439,4.48432897364694 -52.206136474942483,4.487075197736919 -52.207613254217485,4.50821939685796 -52.207438890561541,4.511783320117528 -52.204204685479361,4.518029581697808 -52.181210798374003,4.533063766491412 -52.172811272658492,4.544519202954864 -52.171834335471011,4.547912615848682 -52.183240777955909,4.55645036285476 -52.191822819774025,4.5628579843959 -52.205903159729203,4.563919830700292 -52.208844890568706,4.565977080051323 -52.216464419485817,4.573344678972556 -52.230936419513668,4.597785744221518 -52.235085663047379,4.615216624738273 -52.230864658041817,4.639807313598867 -52.225675021924438,4.656874574761602 -52.217726735679996,4.668682650465911 -52.208432391435871,4.673691404754983 -52.202425799571465,4.682556528793645 -52.199553795112394,4.684714108203148 -52.187052855259815,4.691528074885232 -52.184551052998849,4.694091998767051 -52.180341834011983,4.699887802954799 -52.179545392378564,4.703389488839203 -52.185809518719971,4.723892401955582 -52.185427934515147,4.727465740302958 -52.179768955906766,4.755586602741309 -52.169949631181183,4.76553455913564 -52.162806285551881,4.785291554485861 -52.166192457887384,4.798952516409802 -52.163462624171096,4.805514673254851 -52.16616077802545,4.812139912543604 -52.15999635464356,4.80849633130432 -52.146578993192897,4.791776972906668 -52.143151076963456,4.79073350607837 -52.134160062319474,4.7951171747397 -52.111511694608176,4.784436085893772 -52.099598087095821,4.771186264784727 -52.086344968976697,4.765852680898439 -52.0702832014194,4.751568497699435 -52.036650005420888,4.731114374794072 -52.002409227984479,4.700663963548355 -51.921626461575187,4.670925200002583 -51.897824291714464,4.676745269864525 -51.873378051311327,4.67252472053412 -51.862721088666497,4.671986130742352 -51.836600340984269,4.654396658255937 -51.824166389450802,4.637323838205571 -51.811718683767971,4.631368014606331 -51.807335506047544,4.621784452412908 -51.799655565050671,4.614475068960939 -51.7849176432332,4.574608205696224 -51.773589200584617,4.500950522276477 -51.775052658940574,4.486972998196435 -51.767424679859673,4.467116147376668 -51.747593548499673,4.447126893956876 -51.808450205026105,4.440422908492845 -51.843519433739992,4.433228396284724 -51.853681449366491,4.429616501206913 -51.861017774760455,4.421955280584233 -51.862700677321321,4.404250777662871 -51.860582448808998,4.364542314205469 -51.868683939666177,4.348820498305227 -51.859772972779837,4.334140384147114 -51.863723926191682,4.305804508178975 -51.851164265737644,4.241973311131634 -51.851123738466498,4.213080987467825 -51.843314195399998,4.206648861649319 -51.82229956456775,4.20329723916564 -51.811180941566874,4.194190612216151 -51.809348786032238,4.191116899006754 -51.807863983061303,4.184098792239648 -51.810524190880528,4.177610108601614 -51.816222790986409,4.173262150690881 -51.819600126770041,4.172055521619034 -51.833608130262618,4.170331087448878 -51.838246910700484,4.160773706888629 -51.840532374599562,4.158021324272592 -51.843900794496278,4.157013629010791 -51.849401129664841,4.16135876456601 -51.85996205228696,4.163174541275183 -51.869994356376743,4.159436632598347 -51.876592131150609,4.162133996917633 -51.88725817444498,4.161280776718006 -51.896215729675333,4.15539089171495 -51.898277336902872,4.138111196324312 -51.905158885963154,4.136963588429766 -51.915706624064825,4.127607248273259 -51.922742367063016,4.12749054148926 -51.947159318675659,4.152916086659808 -51.949918779282612,4.155174164205974 -51.953397033205285,4.155812197587518 -51.956566322992998,4.154243468084686 -51.963601603639844,4.146193386827514 -51.98426233864469,4.141645134162441 -51.997445246250173,4.129688572484998 -52.001500061794928,4.11604289289231 -52.008074613298582,4.107586130741524 -52.009394667207431,4.104264779185317 -52.009484893298357,4.097200168500511 -51.996910768754731,4.091037898463524 -51.992265024007075,4.085733967683268 -51.993914542661301,4.071910401644653 -51.978800245460398,4.057917412676256 -51.962990642255761,4.003690041742587 -51.97853664991505,3.995602935018358 -51.992848367388923,3.995042973040235 -52.000495615843818,3.987761083955242 -52.007275182510234,3.985518553335449 -52.011492531072662,3.979841857113485 -52.010412083093939,3.972760579711827 -52.013030457779053,3.970613586472544 -52.023489941984081,3.972708245458313 -52.031691575062112,3.984321366827825 -52.034504158312714,3.986262589625489 -52.037953227347352,3.985796919107629 -52.051069415814915,3.980389192720081 -52.058593153116085,3.968656777874966 -52.077341562545051,3.959053527984102 -52.080196983100365,3.945409519037182 -52.08219264579246,3.942512428452567 -52.085361842846638,3.941721350330262 -52.087823497934401,3.943979441429295 -52.088449430701374,3.94743390783619 -52.0873825278467,3.958072531322763 -52.088152660268392,3.961581076013287 -52.091115316257451,3.968080696405643 -52.093676473399576,3.970582832461481 -52.106617696579406,3.976426836600188 -52.116860038560958,3.991147562407943 -52.12284311627176,3.993066002474081 -52.126319161554669,3.979421171644642 -52.134030369029489,3.967389617114706 -52.132546527708691,3.942490443657225 -52.148558886138119,3.935512769735307 -52.155965509099126,3.911976320447753 -52.162102440421236,3.908349798633635 -52.165844324183659,3.898566922167741 -52.172849236254216,3.89753507276078 -52.189350209186081,3.89314313623073 -52.214370256303567,3.901510022599021 -52.217232018535228,3.881317746901671 -52.22887411742478,3.873938362686273 -52.234577767854148,3.857622256125196 -52.239324696050623,3.852324126689521 -52.2561138584365,3.849016211206404 -52.269709649476319,3.823688957378057 -52.278335718290734,3.817480512456403 -52.289013711742271,3.816704762061086 -52.305860576760303,3.810637479294873 -52.319978981727417,3.810552566602218 -52.329588048284023,3.805771289991403 -52.333134926266183,3.805304526044446 -52.343440056375577,3.808227917173239 -52.353537745707982,3.805146009349024 -52.371268984075492,3.806727788547616 -52.374535113546408,3.805284522121687 -52.376664463072544,3.802405023423892 -52.382396927597121,3.789209255623209 -52.385507935860382,3.775185634136332 -52.385790371855109,3.771603647633584 -52.38136055467583,3.754399417734767 -52.38737967713562,3.711637532286964 -52.386589960167704,3.690113364526412 -52.38870395879767,3.683263529645723 -52.390382512358478,3.680086359712025 -52.392304348671715,3.677053518342985 -52.414486845916748,3.654408030017694 -52.431808969154545,3.649966939846852 -52.449597348435631,3.650173471429202 -52.461593630331798,3.642511788053178 -52.467872116022711,3.645088119868455 -52.476485648156284,3.660837577346927 -52.479554760440209,3.6604888281203 -52.492305836434184,3.619345074861459 -52.49260825254558,3.572840891599658 -52.503963462802631,3.542543483496658 -52.529964952225129,3.50859572264599 -52.529140268522958,3.505115231287634 -52.523032708989092,3.501797116062485 -52.501949057050687,3.504354522958236 -52.49965855984253,3.501590782109606 -52.501078590007516,3.49466089258716</coordinates> </LinearRing> </outerBoundaryIs> </Polygon>"
97302,CAYENNE,"<Polygon> <outerBoundaryIs> <LinearRing> <coordinates>-53.870487532844344,5.744943872667886 -53.857775581240951,5.739152761251304 -53.866462128621201,5.740898238921745 -53.881965282896779,5.736682168707493 -53.889059809920738,5.737576977275865 -53.894129489058905,5.739412549424167 -53.900808967277285,5.74207110599495 -53.902932717811609,5.744635278620201 -53.900689944326068,5.74706804801733 -53.89177240407902,5.74779996205995 -53.870487532844344,5.744943872667886</coordinates> </LinearRing> </outerBoundaryIs> </Polygon>"
97303,IRACOUBO,"<Polygon> <outerBoundaryIs> <LinearRing> <coordinates>-53.366440561903516,4.916996893940123 -53.378229426605593,4.924918191885983 -53.411349929628379,4.937778492327481 -53.448403745925987,4.927031611655465 -53.449802788470024,4.930099527329869 -53.438495955318864,4.948154888993708 -53.430755557863158,4.975497893151092 -53.431447846018479,4.982400791330401 -53.438389717236525,4.990328964888068 -53.437960597193602,5.001023111804541 -53.438676536808664,5.00451834603291 -53.441541367098282,5.006613631785113 -53.466389841228285,5.009114427637277 -53.469648836101662,5.010557292550519 -53.472172889080859,5.013087507311227 -53.475239790149004,5.023334311564838 -53.483853123412601,5.034454686856872 -53.487286335105104,5.055563759791093 -53.492873030489221,5.059889627907562 -53.499801371701068,5.061507843330642 -53.516771608958123,5.04945774113211 -53.530000035495071,5.053473328357954 -53.529355507383549,5.056928311092236 -53.523212510061285,5.060242068829219 -53.523338884893519,5.074223225841337 -53.518541740878469,5.087600035473792 -53.51510370862492,5.086592183242113 -53.507995742614312,5.094510085778351 -53.508348065441993,5.108635116595035 -53.504417529835649,5.122406360838768 -53.504773967773382,5.125974985487376 -53.509408114765158,5.135437663094983 -53.516495983501585,5.136141818758872 -53.532932177956276,5.148440517374379 -53.525160974692277,5.175530806410277 -53.525391529530239,5.179108884383279 -53.534926084407715,5.189672099727384 -53.535697362539771,5.193184706274167 -53.533693178890715,5.203730844462935 -53.531748969470328,5.206739221235332 -53.52027008719773,5.215100162141897 -53.518371004743088,5.218144514724698 -53.512653801598347,5.231335707912223 -53.509960366939588,5.245436692472269 -53.510181930405089,5.248987720990969 -53.529137054283829,5.270095893140668 -53.533000410961037,5.280103086452694 -53.533132195066095,5.283690553309649 -53.530177352450956,5.308665050537935 -53.524972308388193,5.325740769353567 -53.524941881665058,5.329328917012885 -53.532318497742395,5.371179683454402 -53.531864236923298,5.374724378867953 -53.528174255348006,5.380831167542502 -53.522087484734897,5.41575151095954 -53.508085271161782,5.431761640633402 -53.509736181735718,5.449288339608056 -53.507834472445175,5.456101829245313 -53.495388662063917,5.462697160994016 -53.477608109973936,5.463927701807267 -53.447406609893378,5.453793128335344 -53.43375005764792,5.457915859842705 -53.432049090832408,5.461068124256284 -53.434524982031995,5.47112688812343 -53.431719842518909,5.502275674211874 -53.443631253289617,5.527742203086528 -53.452753705785618,5.532829262446327 -53.467052238366506,5.548360785144187 -53.469386821261786,5.565261439553362 -53.459477672612927,5.568556641646265 -53.402425613512634,5.56338704545163 -53.361418068820647,5.550618111169748 -53.33322496515359,5.545650166015319 -53.316788708229076,5.538890217783277 -53.313224206565806,5.538614900307194 -53.277737169196079,5.541852986078712 -53.268183109238976,5.537089724840847 -53.253002125324443,5.523434650884925 -53.257684267358485,5.532953572794083 -53.268500585981144,5.542268121150792 -53.278234033129642,5.546732350246387 -53.292483784508235,5.547915660328948 -53.298101207028715,5.551789777740368 -53.294730810946298,5.557407242884167 -53.277617118447807,5.562273459793258 -53.262067796774957,5.549289319625806 -53.169942204143368,5.521854638577354 -53.160018881379635,5.499634024181976 -53.129467847501658,5.460517997807004 -53.094700016959472,5.442468832867869 -53.084014080944108,5.433212169598527 -53.069915368678821,5.43097339946995 -53.059276763287279,5.416906245316539 -53.061406352827916,5.406438887972202 -53.069024285489341,5.394425010751154 -53.060990622970401,5.379480862534882 -53.072229395927096,5.365936001440338 -53.081182786849631,5.316751703728193 -53.093792548330534,5.279452857020248 -53.087220519315856,5.247814773500285 -53.07870577489485,5.228306295540309 -53.080953009416113,5.217893047297451 -53.066002805022002,5.199092448807108 -53.071826206969597,5.195692110694308 -53.092787773259509,5.199781589482874 -53.100386573670789,5.207006833613363 -53.100643771031507,5.21384966789319 -53.109415098466968,5.237208046220536 -53.11930408355115,5.252100386256773 -53.132185312607298,5.258339555991917 -53.142613977415863,5.259379592515742 -53.145773800571995,5.241930033521283 -53.144375663573875,5.199373147998784 -53.148255588899517,5.189451797770229 -53.134809610447284,5.17296258381234 -53.1334639592569,5.169640262453091 -53.133208522364832,5.166061136558631 -53.136793053112569,5.148628319984067 -53.148012905461457,5.130726945996436 -53.150357101675951,5.128016015095546 -53.173772610981871,5.112089424775522 -53.184724116465858,5.097931587829867 -53.187216059092542,5.080322100264856 -53.192223809860536,5.070885374897709 -53.209173682813784,5.065946076167724 -53.236392894287185,5.074630150145352 -53.250604284029855,5.075701689608705 -53.252721789524443,5.072810647136266 -53.249912142591732,5.055437108783725 -53.257232622619398,5.047782186409295 -53.263433305325975,5.023950239454235 -53.26051411567267,5.013890207258487 -53.264302331460208,5.004087183340062 -53.296721000866498,4.9770186977653 -53.303674091252226,4.978115280546968 -53.315059896953329,4.986418601343965 -53.32537994592402,4.983796928607434 -53.336407897726907,4.96982845433081 -53.345420477661129,4.946737650569738 -53.353036615570396,4.939217236395166 -53.358059546416186,4.92218791256662 -53.366440561903516,4.916996893940123</coordinates> </LinearRing> </outerBoundaryIs> </Polygon>"
97304,KOUROU,"<Polygon> <outerBoundaryIs> <LinearRing> <coordinates>-52.790168384857068,4.507659086336945 -52.79348063142271,4.506249349822726 -52.799346988599247,4.510249630975212 -52.800661791968395,4.524587471362642 -52.808787484291166,4.531231351915058 -52.809354256743532,4.54173704020305 -52.818916336954288,4.556921971741478 -52.831473887705485,4.562812672467991 -52.833049928310253,4.56604573253488 -52.833401517177869,4.573206203525998 -52.828191160879321,4.586538627305779 -52.82880383784785,4.590054455197818 -52.830793854923868,4.59304229887165 -52.845920621514416,4.602560747163039 -52.853078091847138,4.610589540286361 -52.854374763219411,4.624113012832741 -52.867196431385615,4.620200319161055 -52.870720356957015,4.620426115208627 -52.884321003260865,4.62496526043757 -52.887191480031717,4.626838317956402 -52.887722794161057,4.630110048174382 -52.880831411263735,4.637732631458364 -52.89192036032702,4.659927788231771 -52.891967979998263,4.674340309871603 -52.887876762463399,4.68781463441505 -52.901226795523591,4.699107748017783 -52.906670802516309,4.719255924034409 -52.90192189345629,4.732659785671729 -52.896988408542448,4.737908514556072 -52.89966249203566,4.740252026696944 -52.891315175987472,4.766044050068299 -52.871134613278436,4.772446712472843 -52.866624452951761,4.777766601728604 -52.867254898056245,4.780920512624495 -52.870763221296464,4.781733752896661 -52.89164214492564,4.783403386304043 -52.897725366684135,4.796262010471995 -52.897663178125811,4.799851759269216 -52.889245789566921,4.845861665488925 -52.887821677758204,4.84913877334751 -52.875497272667893,4.871126724380538 -52.869856012660961,4.888023618854638 -52.856471353097433,4.892030244325849 -52.853970638269814,4.897254380420851 -52.872407988248249,4.914228841760866 -52.876436318699902,4.920194166918527 -52.877988131057464,4.92706157838077 -52.872189640056682,4.939284431430729 -52.888398715654418,4.945558674540994 -52.900526059514235,4.958842417591189 -52.934040957953762,4.979142828288886 -52.935925126556825,4.9822023589172 -52.933932085274058,4.985074384851018 -52.926940494738105,4.986613902662829 -52.918340564899736,4.993158062127587 -52.915131595810671,4.999586982271886 -52.917144944966076,5.009843313551772 -52.926302725250672,5.015169002904322 -52.92831483964747,5.021835723466322 -52.939851509614044,5.029667610041511 -52.949280521567694,5.029051771565556 -52.952837014583707,5.042530898470676 -52.969135135862949,5.056423420929621 -52.975688819732859,5.056032780831897 -52.979310565568717,5.07289271426525 -52.963924702053959,5.0925322497484 -52.964349466724542,5.113597246431505 -52.961040884542648,5.119755491864639 -52.948963015537522,5.127459491810748 -52.928336386914459,5.147250632016941 -52.914291681190974,5.148965704796161 -52.895906798228609,5.159020824260825 -52.893669553683445,5.161812336047544 -52.887291402382438,5.182356019834358 -52.886117855538529,5.200180743791834 -52.87918861905478,5.208357097552904 -52.874529676550317,5.221816103420232 -52.84074368070744,5.258825261404871 -52.826551000770685,5.269690281785685 -52.828089017299291,5.28358330040466 -52.825851087221139,5.286356740906582 -52.812678909588158,5.291721155500339 -52.809396002216005,5.298114457738009 -52.806966341565577,5.315636076191349 -52.813045038899602,5.324416154602869 -52.787388777364164,5.305484498098265 -52.771715414867771,5.281847951510801 -52.724390561279094,5.238351190382571 -52.668012724601823,5.200370649907295 -52.665426526309801,5.197890722633493 -52.639301320918264,5.168515473085126 -52.627789551296047,5.160343158420747 -52.631381978691884,5.150793631706984 -52.629714557599833,5.147705212794684 -52.607964814778228,5.135272050220246 -52.575516953318242,5.107228613886074 -52.564898154751802,5.105798632662339 -52.605052369260314,5.055636974615946 -52.600403102234246,5.042590215899171 -52.579261957750347,5.041357800102499 -52.573290671031955,5.033296673049433 -52.584815913917303,5.00355280460045 -52.584637567834449,4.989373507404925 -52.585801711558858,4.985997586951682 -52.593255972311255,4.969774211368153 -52.602942129000247,4.959378270838516 -52.609926650722336,4.957941521893119 -52.61151488936968,4.954754484122634 -52.606946963043924,4.94127328129577 -52.604597964374236,4.916772102961659 -52.608632902631982,4.896144078091184 -52.618038045892639,4.885531960141898 -52.621953958244923,4.875557047500916 -52.61995461908036,4.86514425277844 -52.611615185618163,4.84990853628731 -52.628887458388228,4.838219669309715 -52.63375107084935,4.817499433829545 -52.630653506077415,4.803824752793341 -52.638209522694538,4.797024384909176 -52.63393439622881,4.758004903800364 -52.635795496983214,4.740674037641582 -52.616404591726173,4.720273184097322 -52.623269452642283,4.718783132146732 -52.623577514114622,4.711710712919007 -52.630029318035149,4.703195129886724 -52.643621889281803,4.699600232004818 -52.642415652683773,4.692549525885368 -52.648433711121697,4.683718422878667 -52.651150175625354,4.681397010689349 -52.664916324216335,4.679058437012898 -52.673775301635906,4.655987010245767 -52.696703163456604,4.63346981001478 -52.698714822591391,4.630517033781965 -52.702793465429735,4.613823342231276 -52.709311070418636,4.610923043497094 -52.717836651753913,4.59986134780561 -52.728148303149794,4.600876289714433 -52.736124171350276,4.593713219187335 -52.743348984713293,4.581614708674191 -52.740170786674625,4.56783250749416 -52.752048522098335,4.546002015256997 -52.764712493339211,4.540211033750214 -52.777914573490882,4.511333286871568 -52.788518305079791,4.510837024099809 -52.790168384857068,4.507659086336945</coordinates> </LinearRing> </outerBoundaryIs> </Polygon>"
97305,MACOURIA,"<Polygon> <outerBoundaryIs> <LinearRing> <coordinates>-52.374788818566671,4.903150017037134 -52.395999377595132,4.900139613648589 -52.409467499864526,4.911606197859463 -52.416216388475846,4.913608694759174 -52.424770179789107,4.907820481004517 -52.427905385081438,4.893831968912983 -52.433243001910675,4.889488561026565 -52.468150185012902,4.895635054701466 -52.469770646666319,4.898615918284801 -52.46411760679036,4.915313979298113 -52.466080040528496,4.922083403298211 -52.464707432750281,4.925269811837862 -52.450152292636965,4.941055944695101 -52.448373479430948,4.944089496197066 -52.448849412039813,4.947326125535518 -52.465703464250147,4.959986396410804 -52.486020891075093,4.948491784078159 -52.498639493840493,4.954124617249501 -52.511856653612966,4.949292430186348 -52.524440708702222,4.931891077310693 -52.534341495050064,4.928142392614218 -52.541111227096998,4.915619713329226 -52.556223774725453,4.900491265807257 -52.559674797203996,4.899551760942447 -52.56299571150025,4.900828156753517 -52.567344566911885,4.906008824214482 -52.604597964374236,4.916772102961659 -52.606946963043924,4.94127328129577 -52.61151488936968,4.954754484122634 -52.609926650722336,4.957941521893119 -52.602942129000247,4.959378270838516 -52.593255972311255,4.969774211368153 -52.585801711558858,4.985997586951682 -52.584637567834449,4.989373507404925 -52.584815913917303,5.00355280460045 -52.573290671031955,5.033296673049433 -52.579261957750347,5.041357800102499 -52.600403102234246,5.042590215899171 -52.605052369260314,5.055636974615946 -52.564898154751802,5.105798632662339 -52.558685156637331,5.106247826288693 -52.552659282871545,5.098259106924192 -52.553211292096798,5.091520512164055 -52.550725538909433,5.089193329955732 -52.540190320185602,5.088676010868027 -52.520204966120581,5.073494330705397 -52.457066153877626,5.009700785639728 -52.416826384581711,4.979971501310225 -52.413935667745605,4.973402805079939 -52.402680685933888,4.964500490031727 -52.388767750105231,4.943565917071505 -52.373667699927104,4.928086817276507 -52.358661308748346,4.918431398260569 -52.346293206319601,4.924687940592701 -52.347533329052311,4.918083190741037 -52.355472724361704,4.911247806021618 -52.374788818566671,4.903150017037134</coordinates> </LinearRing> </outerBoundaryIs> </Polygon>"
